injectionRate,pressure,time
0.0,2812.46606,436.25
0.0,2812.43652,436.375
0.0,2812.40625,436.5
0.0,2812.37598,436.625
0.0,2812.3457,436.75
0.0,2812.31543,436.875
0.0,2812.28564,437.0
0.0,2812.25635,437.125
0.0,2812.22705,437.25
0.0,2812.19751,437.375
0.0,2812.16797,437.5
0.0,2812.13794,437.625
0.0,2812.1084,437.75
0.0,2812.07861,437.875
0.0,2812.04956,438.0
0.0,2812.02075,438.125
0.0,2811.99194,438.25
0.0,2811.96338,438.375
0.0,2811.93457,438.5
0.0,2811.90503,438.625
0.0,2811.875,438.75
0.0,2811.84521,438.875
0.0,2811.81567,439.0
0.0,2811.78662,439.125
0.0,2811.75854,439.25
0.0,2811.73022,439.375
0.0,2811.70215,439.5
0.0,2811.67334,439.625
0.0,2811.64453,439.75
0.0,2811.61523,439.875
0.0,2811.58594,440.0
0.0,2811.55664,440.125
0.0,2811.52734,440.25
0.0,2811.49878,440.375
0.0,2811.47021,440.5
0.0,2811.44189,440.625
0.0,2811.41357,440.75
0.0,2811.38525,440.875
0.0,2811.35645,441.0
0.0,2811.32764,441.125
0.0,2811.29883,441.25
0.0,2811.27026,441.375
0.0,2811.24219,441.5
0.0,2811.21387,441.625
0.0,2811.18579,441.75
0.0,2811.15771,441.875
0.0,2811.12939,442.0
0.0,2811.10083,442.125
0.0,2811.07275,442.25
0.0,2811.04443,442.375
0.0,2811.0166,442.5
0.0,2810.98853,442.625
0.0,2810.96069,442.75
0.0,2810.93237,442.875
0.0,2810.90381,443.0
0.0,2810.87549,443.125
0.0,2810.84741,443.25
0.0,2810.81982,443.375
0.0,2810.79224,443.5
0.0,2810.76465,443.625
0.0,2810.73633,443.75
0.0,2810.7085,443.875
0.0,2810.68066,444.0
0.0,2810.65308,444.125
0.0,2810.62549,444.25
0.0,2810.59741,444.375
0.0,2810.56958,444.5
0.0,2810.5415,444.625
0.0,2810.51416,444.75
0.0,2810.48633,444.875
0.0,2810.45898,445.0
0.0,2810.4314,445.125
0.0,2810.40381,445.25
0.0,2810.37598,445.375
0.0,2810.34863,445.5
0.0,2810.32129,445.625
0.0,2810.29395,445.75
0.0,2810.2666,445.875
0.0,2810.23926,446.0
0.0,2810.21191,446.125
0.0,2810.18457,446.25
0.0,2810.15771,446.375
0.0,2810.13086,446.5
0.0,2810.10425,446.625
0.0,2810.07764,446.75
0.0,2810.05176,446.875
0.0,2810.02563,447.0
0.0,2809.99951,447.125
0.0,2809.97363,447.25
0.0,2809.94727,447.375
0.0,2809.92065,447.5
0.0,2809.89453,447.625
0.0,2809.86816,447.75
0.0,2809.84204,447.875
0.0,2809.81592,448.0
0.0,2809.78979,448.125
0.0,2809.76367,448.25
0.0,2809.73755,448.375
0.0,2809.71143,448.5
0.0,2809.68555,448.625
0.0,2809.65942,448.75
0.0,2809.63379,448.875
0.0,2809.60791,449.0
0.0,2809.58203,449.125
0.0,2809.55615,449.25
0.0,2809.53003,449.375
0.0,2809.50415,449.5
0.0,2809.47803,449.625
0.0,2809.45215,449.75
0.0,2809.42651,449.875
0.0,2809.40088,450.0
0.0,2809.37524,450.125
0.0,2809.34912,450.25
0.0,2809.32324,450.375
0.0,2809.29736,450.5
0.0,2809.27148,450.625
0.0,2809.24609,450.75
0.0,2809.2207,450.875
0.0,2809.19531,451.0
0.0,2809.17017,451.125
0.0,2809.14502,451.25
0.0,2809.11963,451.375
0.0,2809.09448,451.5
0.0,2809.06885,451.625
0.0,2809.04297,451.75
0.0,2809.01709,451.875
0.0,2808.99121,452.0
0.0,2808.96558,452.125
0.0,2808.94043,452.25
0.0,2808.91553,452.375
0.0,2808.89062,452.5
0.0,2808.86572,452.625
0.0,2808.84082,452.75
0.0,2808.81543,452.875
0.0,2808.79004,453.0
0.0,2808.76465,453.125
0.0,2808.73926,453.25
0.0,2808.71387,453.375
0.0,2808.68872,453.5
0.0,2808.66406,453.625
0.0,2808.6394,453.75
0.0,2808.61475,453.875
0.0,2808.58984,454.0
0.0,2808.5647,454.125
0.0,2808.53931,454.25
0.0,2808.51416,454.375
0.0,2808.48877,454.5
0.0,2808.46387,454.625
0.0,2808.43872,454.75
0.0,2808.41382,454.875
0.0,2808.38867,455.0
0.0,2808.36426,455.125
0.0,2808.3396,455.25
0.0,2808.31494,455.375
0.0,2808.29053,455.5
0.0,2808.26611,455.625
0.0,2808.24194,455.75
0.0,2808.21777,455.875
0.0,2808.19287,456.0
0.0,2808.16821,456.125
0.0,2808.14355,456.25
0.0,2808.11865,456.375
0.0,2808.09375,456.5
0.0,2808.06909,456.625
0.0,2808.04419,456.75
0.0,2808.01929,456.875
0.0,2807.99463,457.0
0.0,2807.96973,457.125
0.0,2807.94482,457.25
0.0,2807.92017,457.375
0.0,2807.89551,457.5
0.0,2807.87085,457.625
0.0,2807.8457,457.75
0.0,2807.82104,457.875
0.0,2807.79688,458.0
0.0,2807.77246,458.125
0.0,2807.74854,458.25
0.0,2807.72437,458.375
0.0,2807.7002,458.5
0.0,2807.67578,458.625
0.0,2807.65137,458.75
0.0,2807.62695,458.875
0.0,2807.60303,459.0
0.0,2807.5791,459.125
0.0,2807.55542,459.25
0.0,2807.53174,459.375
0.0,2807.50806,459.5
0.0,2807.48438,459.625
0.0,2807.46069,459.75
0.0,2807.43701,459.875
0.0,2807.41333,460.0
0.0,2807.38916,460.125
0.0,2807.36499,460.25
0.0,2807.34033,460.375
0.0,2807.31616,460.5
0.0,2807.29199,460.625
0.0,2807.26807,460.75
0.0,2807.2439,460.875
0.0,2807.21973,461.0
0.0,2807.19482,461.125
0.0,2807.17017,461.25
0.0,2807.14575,461.375
0.0,2807.12207,461.5
0.0,2807.09912,461.625
0.0,2807.07568,461.75
0.0,2807.05249,461.875
0.0,2807.02905,462.0
0.0,2807.00513,462.125
0.0,2806.98096,462.25
0.0,2806.95679,462.375
0.0,2806.93262,462.5
0.0,2806.90869,462.625
0.0,2806.88477,462.75
0.0,2806.86133,462.875
0.0,2806.83813,463.0
0.0,2806.81494,463.125
0.0,2806.79224,463.25
0.0,2806.7688,463.375
0.0,2806.74512,463.5
0.0,2806.72119,463.625
0.0,2806.69775,463.75
0.0,2806.67407,463.875
0.0,2806.65063,464.0
0.0,2806.62695,464.125
0.0,2806.60352,464.25
0.0,2806.57983,464.375
0.0,2806.5564,464.5
0.0,2806.5332,464.625
0.0,2806.51001,464.75
0.0,2806.48706,464.875
0.0,2806.46387,465.0
0.0,2806.44043,465.125
0.0,2806.41724,465.25
0.0,2806.3938,465.375
0.0,2806.37036,465.5
0.0,2806.34717,465.625
0.0,2806.32373,465.75
0.0,2806.30078,465.875
0.0,2806.27759,466.0
0.0,2806.25464,466.125
0.0,2806.23145,466.25
0.0,2806.20825,466.375
0.0,2806.18481,466.5
0.0,2806.16162,466.625
0.0,2806.13818,466.75
0.0,2806.11475,466.875
0.0,2806.09204,467.0
0.0,2806.06934,467.125
0.0,2806.04639,467.25
0.0,2806.02344,467.375
0.0,2806.00024,467.5
0.0,2805.97729,467.625
0.0,2805.95435,467.75
0.0,2805.9314,467.875
0.0,2805.90869,468.0
0.0,2805.88574,468.125
0.0,2805.86279,468.25
0.0,2805.84033,468.375
0.0,2805.81787,468.5
0.0,2805.79541,468.625
0.0,2805.77295,468.75
0.0,2805.75024,468.875
0.0,2805.72729,469.0
0.0,2805.7041,469.125
0.0,2805.68091,469.25
0.0,2805.6582,469.375
0.0,2805.63599,469.5
0.0,2805.61377,469.625
0.0,2805.5918,469.75
0.0,2805.56934,469.875
0.0,2805.54639,470.0
0.0,2805.52319,470.125
0.0,2805.49927,470.25
0.0,2805.47485,470.375
0.0,2805.44946,470.5
0.0,2805.42334,470.625
0.0,2805.39648,470.75
0.0,2805.36963,470.875
0.0,2805.34302,471.0
0.0,2805.31714,471.125
0.0,2805.29175,471.25
0.0,2805.26709,471.375
0.0,2805.24219,471.5
0.0,2805.2168,471.625
0.0,2805.19092,471.75
0.0,2805.16504,471.875
0.0,2805.13892,472.0
0.0,2805.11304,472.125
0.0,2805.0874,472.25
0.0,2805.06226,472.375
0.0,2805.03711,472.5
0.0,2805.01172,472.625
0.0,2804.98633,472.75
0.0,2804.96069,472.875
0.0,2804.93506,473.0
0.0,2804.90991,473.125
0.0,2804.88525,473.25
0.0,2804.86084,473.375
0.0,2804.83643,473.5
0.0,2804.81201,473.625
0.0,2804.7876,473.75
0.0,2804.7627,473.875
0.0,2804.73779,474.0
0.0,2804.71313,474.125
0.0,2804.68848,474.25
0.0,2804.66431,474.375
0.0,2804.64014,474.5
0.0,2804.61548,474.625
0.0,2804.59106,474.75
0.0,2804.56665,474.875
0.0,2804.54224,475.0
0.0,2804.51831,475.125
0.0,2804.49463,475.25
0.0,2804.47168,475.375
0.0,2804.44849,475.5
0.0,2804.42505,475.625
0.0,2804.40161,475.75
0.0,2804.37793,475.875
0.0,2804.354,476.0
0.0,2804.33081,476.125
0.0,2804.30762,476.25
0.0,2804.28418,476.375
0.0,2804.26074,476.5
0.0,2804.23682,476.625
0.0,2804.21289,476.75
0.0,2804.18896,476.875
0.0,2804.16553,477.0
0.0,2804.14209,477.125
0.0,2804.11865,477.25
0.0,2804.09546,477.375
0.0,2804.07227,477.5
0.0,2804.04907,477.625
0.0,2804.02588,477.75
0.0,2804.00244,477.875
0.0,2803.97876,478.0
0.0,2803.95459,478.125
0.0,2803.93018,478.25
0.0,2803.90625,478.375
0.0,2803.88281,478.5
0.0,2803.85962,478.625
0.0,2803.83691,478.75
0.0,2803.81421,478.875
0.0,2803.7915,479.0
0.0,2803.7688,479.125
0.0,2803.74609,479.25
0.0,2803.7229,479.375
0.0,2803.7002,479.5
0.0,2803.67749,479.625
0.0,2803.65479,479.75
0.0,2803.63257,479.875
0.0,2803.60986,480.0
0.0,2803.58691,480.125
0.0,2803.56372,480.25
0.0,2803.54077,480.375
0.0,2803.51758,480.5
0.0,2803.49512,480.625
0.0,2803.47217,480.75
0.0,2803.44971,480.875
0.0,2803.427,481.0
0.0,2803.4043,481.125
0.0,2803.38135,481.25
0.0,2803.35889,481.375
0.0,2803.33618,481.5
0.0,2803.31396,481.625
0.0,2803.29199,481.75
0.0,2803.26904,481.875
0.0,2803.24634,482.0
0.0,2803.22314,482.125
0.0,2803.2002,482.25
0.0,2803.17798,482.375
0.0,2803.15601,482.5
0.0,2803.13379,482.625
0.0,2803.11182,482.75
0.0,2803.0896,482.875
0.0,2803.06714,483.0
0.0,2803.04468,483.125
0.0,2803.02222,483.25
0.0,2803.0,483.375
0.0,2802.97803,483.5
0.0,2802.95581,483.625
0.0,2802.93359,483.75
0.0,2802.91138,483.875
0.0,2802.8894,484.0
0.0,2802.8667,484.125
0.0,2802.84448,484.25
0.0,2802.82251,484.375
0.0,2802.80078,484.5
0.0,2802.7793,484.625
0.0,2802.75781,484.75
0.0,2802.73633,484.875
0.0,2802.71436,485.0
0.0,2802.69238,485.125
0.0,2802.67041,485.25
0.0,2802.64844,485.375
0.0,2802.62671,485.5
0.0,2802.60498,485.625
0.0,2802.58325,485.75
0.0,2802.56104,485.875
0.0,2802.53906,486.0
0.0,2802.51709,486.125
0.0,2802.49512,486.25
0.0,2802.47363,486.375
0.0,2802.45166,486.5
0.0,2802.43018,486.625
0.0,2802.4082,486.75
0.0,2802.38672,486.875
0.0,2802.36548,487.0
0.0,2802.34448,487.125
0.0,2802.323,487.25
0.0,2802.30127,487.375
0.0,2802.27979,487.5
0.0,2802.25732,487.625
0.0,2802.23535,487.75
0.0,2802.21338,487.875
0.0,2802.19214,488.0
0.0,2802.17139,488.125
0.0,2802.15063,488.25
0.0,2802.13037,488.375
0.0,2802.10889,488.5
0.0,2802.0874,488.625
0.0,2802.06543,488.75
0.0,2802.04321,488.875
0.0,2802.02148,489.0
0.0,2802.0,489.125
0.0,2801.97876,489.25
0.0,2801.95728,489.375
0.0,2801.93652,489.5
0.0,2801.91528,489.625
0.0,2801.89404,489.75
0.0,2801.87305,489.875
0.0,2801.85156,490.0
0.0,2801.83008,490.125
0.0,2801.80884,490.25
0.0,2801.7876,490.375
0.0,2801.76685,490.5
0.0,2801.74585,490.625
0.0,2801.72485,490.75
0.0,2801.70361,490.875
0.0,2801.68188,491.0
0.0,2801.6604,491.125
0.0,2801.63892,491.25
0.0,2801.61743,491.375
0.0,2801.59595,491.5
0.0,2801.57422,491.625
0.0,2801.55249,491.75
0.0,2801.53052,491.875
0.0,2801.50903,492.0
0.0,2801.4873,492.125
0.0,2801.46582,492.25
0.0,2801.44434,492.375
0.0,2801.42261,492.5
0.0,2801.40088,492.625
0.0,2801.37915,492.75
0.0,2801.35742,492.875
0.0,2801.33667,493.0
0.0,2801.31592,493.125
0.0,2801.29492,493.25
0.0,2801.27441,493.375
0.0,2801.25293,493.5
0.0,2801.23193,493.625
0.0,2801.21094,493.75
0.0,2801.1897,493.875
0.0,2801.16895,494.0
0.0,2801.14795,494.125
0.0,2801.1272,494.25
0.0,2801.10596,494.375
0.0,2801.08472,494.5
0.0,2801.06372,494.625
0.0,2801.04272,494.75
0.0,2801.02173,494.875
0.0,2801.00122,495.0
0.0,2800.98096,495.125
0.0,2800.96045,495.25
0.0,2800.94043,495.375
0.0,2800.91992,495.5
0.0,2800.89941,495.625
0.0,2800.87939,495.75
0.0,2800.85913,495.875
0.0,2800.83862,496.0
0.0,2800.81812,496.125
0.0,2800.79736,496.25
0.0,2800.77637,496.375
0.0,2800.75513,496.5
0.0,2800.73438,496.625
0.0,2800.71387,496.75
0.0,2800.69336,496.875
0.0,2800.67334,497.0
0.0,2800.65332,497.125
0.0,2800.6333,497.25
0.0,2800.61328,497.375
0.0,2800.59277,497.5
0.0,2800.57251,497.625
0.0,2800.55225,497.75
0.0,2800.53223,497.875
0.0,2800.51172,498.0
0.0,2800.49072,498.125
0.0,2800.46997,498.25
0.0,2800.44873,498.375
0.0,2800.42822,498.5
0.0,2800.4082,498.625
0.0,2800.38818,498.75
0.0,2800.36865,498.875
0.0,2800.34888,499.0
0.0,2800.32935,499.125
0.0,2800.30933,499.25
0.0,2800.28882,499.375
0.0,2800.26855,499.5
0.0,2800.24805,499.625
0.0,2800.22729,499.75
0.0,2800.20703,499.875
0.0,2800.18652,500.0
0.0,2800.16675,500.125
0.0,2800.14697,500.25
0.0,2800.1272,500.375
0.0,2800.10742,500.5
0.0,2800.08789,500.625
0.0,2800.06812,500.75
0.0,2800.04858,500.875
0.0,2800.02881,501.0
0.0,2800.00879,501.125
0.0,2799.98804,501.25
0.0,2799.96753,501.375
0.0,2799.94727,501.5
0.0,2799.92749,501.625
0.0,2799.90796,501.75
0.0,2799.88867,501.875
0.0,2799.86914,502.0
0.0,2799.84961,502.125
0.0,2799.83008,502.25
0.0,2799.81006,502.375
0.0,2799.79053,502.5
0.0,2799.771,502.625
0.0,2799.75146,502.75
0.0,2799.73145,502.875
0.0,2799.71143,503.0
0.0,2799.69165,503.125
0.0,2799.67188,503.25
0.0,2799.65234,503.375
0.0,2799.63354,503.5
0.0,2799.61475,503.625
0.0,2799.5957,503.75
0.0,2799.57642,503.875
0.0,2799.55664,504.0
0.0,2799.53687,504.125
0.0,2799.51733,504.25
0.0,2799.49805,504.375
0.0,2799.479,504.5
0.0,2799.45996,504.625
0.0,2799.44092,504.75
0.0,2799.42139,504.875
0.0,2799.4021,505.0
0.0,2799.38257,505.125
0.0,2799.36353,505.25
0.0,2799.34473,505.375
0.0,2799.32568,505.5
0.0,2799.30664,505.625
0.0,2799.2876,505.75
0.0,2799.26831,505.875
0.0,2799.24902,506.0
0.0,2799.22974,506.125
0.0,2799.21069,506.25
0.0,2799.19165,506.375
0.0,2799.17236,506.5
0.0,2799.15356,506.625
0.0,2799.13452,506.75
0.0,2799.11572,506.875
0.0,2799.09692,507.0
0.0,2799.07788,507.125
0.0,2799.05884,507.25
0.0,2799.04004,507.375
0.0,2799.02124,507.5
0.0,2799.00244,507.625
0.0,2798.98364,507.75
0.0,2798.9646,507.875
0.0,2798.94531,508.0
0.0,2798.92554,508.125
0.0,2798.90601,508.25
0.0,2798.88647,508.375
0.0,2798.86694,508.5
0.0,2798.84741,508.625
0.0,2798.82788,508.75
0.0,2798.80884,508.875
0.0,2798.79004,509.0
0.0,2798.77148,509.125
0.0,2798.75269,509.25
0.0,2798.73364,509.375
0.0,2798.71411,509.5
0.0,2798.69482,509.625
0.0,2798.67554,509.75
0.0,2798.65625,509.875
0.0,2798.63721,510.0
0.0,2798.61792,510.125
0.0,2798.59863,510.25
0.0,2798.57959,510.375
0.0,2798.56055,510.5
0.0,2798.54175,510.625
0.0,2798.52295,510.75
0.0,2798.50342,510.875
0.0,2798.48438,511.0
0.0,2798.46509,511.125
0.0,2798.44604,511.25
0.0,2798.42725,511.375
0.0,2798.4082,511.5
0.0,2798.38867,511.625
0.0,2798.36914,511.75
0.0,2798.34912,511.875
0.0,2798.32959,512.0
0.0,2798.31104,512.125
0.0,2798.29199,512.25
0.0,2798.27368,512.375
0.0,2798.25488,512.5
0.0,2798.23633,512.625
0.0,2798.21777,512.75
0.0,2798.19849,512.875
0.0,2798.17944,513.0
0.0,2798.1604,513.125
0.0,2798.14136,513.25
0.0,2798.12256,513.375
0.0,2798.10425,513.5
0.0,2798.08569,513.625
0.0,2798.06689,513.75
0.0,2798.04736,513.875
0.0,2798.02783,514.0
0.0,2798.0083,514.125
0.0,2797.9895,514.25
0.0,2797.9707,514.375
0.0,2797.95239,514.5
0.0,2797.93359,514.625
0.0,2797.91455,514.75
0.0,2797.89478,514.875
0.0,2797.87549,515.0
0.0,2797.85693,515.125
0.0,2797.83887,515.25
0.0,2797.82129,515.375
0.0,2797.80322,515.5
0.0,2797.78418,515.625
0.0,2797.76538,515.75
0.0,2797.74634,515.875
0.0,2797.72729,516.0
0.0,2797.70874,516.125
0.0,2797.69043,516.25
0.0,2797.67212,516.375
0.0,2797.65356,516.5
0.0,2797.63477,516.625
0.0,2797.61572,516.75
0.0,2797.59668,516.875
0.0,2797.57812,517.0
0.0,2797.55981,517.125
0.0,2797.54199,517.25
0.0,2797.52393,517.375
0.0,2797.50586,517.5
0.0,2797.48706,517.625
0.0,2797.46851,517.75
0.0,2797.44971,517.875
0.0,2797.43164,518.0
0.0,2797.41382,518.125
0.0,2797.39624,518.25
0.0,2797.37842,518.375
0.0,2797.36035,518.5
0.0,2797.34229,518.625
0.0,2797.32349,518.75
0.0,2797.30518,518.875
0.0,2797.28662,519.0
0.0,2797.26855,519.125
0.0,2797.25049,519.25
0.0,2797.23242,519.375
0.0,2797.21436,519.5
0.0,2797.19604,519.625
0.0,2797.17749,519.75
0.0,2797.15918,519.875
0.0,2797.14062,520.0
0.0,2797.12256,520.125
0.0,2797.10474,520.25
0.0,2797.08691,520.375
0.0,2797.06885,520.5
0.0,2797.05078,520.625
0.0,2797.03223,520.75
0.0,2797.01343,520.875
0.0,2796.99438,521.0
0.0,2796.97559,521.125
0.0,2796.95703,521.25
0.0,2796.93921,521.375
0.0,2796.92188,521.5
0.0,2796.9043,521.625
0.0,2796.88696,521.75
0.0,2796.86914,521.875
0.0,2796.85132,522.0
0.0,2796.83325,522.125
0.0,2796.81519,522.25
0.0,2796.79736,522.375
0.0,2796.77979,522.5
0.0,2796.76196,522.625
0.0,2796.74438,522.75
0.0,2796.72681,522.875
0.0,2796.70923,523.0
0.0,2796.69165,523.125
0.0,2796.67432,523.25
0.0,2796.65674,523.375
0.0,2796.6394,523.5
0.0,2796.62207,523.625
0.0,2796.60449,523.75
0.0,2796.58691,523.875
0.0,2796.56934,524.0
0.0,2796.55127,524.125
0.0,2796.53369,524.25
0.0,2796.51587,524.375
0.0,2796.49854,524.5
0.0,2796.48096,524.625
0.0,2796.46362,524.75
0.0,2796.44629,524.875
0.0,2796.4292,525.0
0.0,2796.41211,525.125
0.0,2796.39502,525.25
0.0,2796.37793,525.375
0.0,2796.36084,525.5
0.0,2796.34326,525.625
0.0,2796.32568,525.75
0.0,2796.30835,525.875
0.0,2796.2915,526.0
0.0,2796.27417,526.125
0.0,2796.25684,526.25
0.0,2796.2395,526.375
0.0,2796.22168,526.5
0.0,2796.20386,526.625
0.0,2796.18579,526.75
0.0,2796.16821,526.875
0.0,2796.15088,527.0
0.0,2796.13379,527.125
0.0,2796.1167,527.25
0.0,2796.09912,527.375
0.0,2796.08154,527.5
0.0,2796.06445,527.625
0.0,2796.04712,527.75
0.0,2796.03003,527.875
0.0,2796.0127,528.0
0.0,2795.99561,528.125
0.0,2795.97729,528.25
0.0,2795.95972,528.375
0.0,2795.94238,528.5
0.0,2795.92505,528.625
0.0,2795.90796,528.75
0.0,2795.89087,528.875
0.0,2795.87354,529.0
0.0,2795.85596,529.125
0.0,2795.83887,529.25
0.0,2795.82129,529.375
0.0,2795.80371,529.5
0.0,2795.78662,529.625
0.0,2795.76904,529.75
0.0,2795.75171,529.875
0.0,2795.73511,530.0
0.0,2795.71851,530.125
0.0,2795.70166,530.25
0.0,2795.68506,530.375
0.0,2795.66821,530.5
0.0,2795.65088,530.625
0.0,2795.63281,530.75
0.0,2795.61499,530.875
0.0,2795.59717,531.0
0.0,2795.58008,531.125
0.0,2795.56299,531.25
0.0,2795.54639,531.375
0.0,2795.53003,531.5
0.0,2795.51318,531.625
0.0,2795.49585,531.75
0.0,2795.47852,531.875
0.0,2795.46118,532.0
0.0,2795.44434,532.125
0.0,2795.42749,532.25
0.0,2795.41089,532.375
0.0,2795.39429,532.5
0.0,2795.3772,532.625
0.0,2795.35986,532.75
0.0,2795.34302,532.875
0.0,2795.32666,533.0
0.0,2795.31152,533.125
0.0,2795.29834,533.25
0.0,2795.28784,533.375
0.0,2795.27954,533.5
0.0,2795.27173,533.625
0.0,2795.26318,533.75
0.0,2795.2522,533.875
0.0,2795.23828,534.0
0.0,2795.22144,534.125
0.0,2795.20264,534.25
0.0,2795.18335,534.375
0.0,2795.16455,534.5
0.0,2795.14551,534.625
0.0,2795.12744,534.75
0.0,2795.10938,534.875
0.0,2795.09131,535.0
0.0,2795.07324,535.125
0.0,2795.05542,535.25
0.0,2795.03735,535.375
0.0,2795.01953,535.5
0.0,2795.00146,535.625
0.0,2794.98364,535.75
0.0,2794.96558,535.875
0.0,2794.94775,536.0
0.0,2794.93042,536.125
0.0,2794.91309,536.25
0.0,2794.896,536.375
0.0,2794.87891,536.5
0.0,2794.86133,536.625
0.0,2794.84375,536.75
0.0,2794.82568,536.875
0.0,2794.80762,537.0
0.0,2794.79004,537.125
0.0,2794.77344,537.25
0.0,2794.75659,537.375
0.0,2794.73999,537.5
0.0,2794.72339,537.625
0.0,2794.70605,537.75
0.0,2794.68848,537.875
0.0,2794.6709,538.0
0.0,2794.65332,538.125
0.0,2794.63574,538.25
0.0,2794.61841,538.375
0.0,2794.60107,538.5
0.0,2794.58398,538.625
0.0,2794.56714,538.75
0.0,2794.55005,538.875
0.0,2794.53296,539.0
0.0,2794.51611,539.125
0.0,2794.49951,539.25
0.0,2794.48291,539.375
0.0,2794.46582,539.5
0.0,2794.44849,539.625
0.0,2794.43115,539.75
0.0,2794.41382,539.875
0.0,2794.39697,540.0
0.0,2794.38037,540.125
0.0,2794.36401,540.25
0.0,2794.3479,540.375
0.0,2794.33105,540.5
0.0,2794.31396,540.625
0.0,2794.29688,540.75
0.0,2794.27979,540.875
0.0,2794.26318,541.0
0.0,2794.24634,541.125
0.0,2794.22949,541.25
0.0,2794.2124,541.375
0.0,2794.19556,541.5
0.0,2794.17896,541.625
0.0,2794.16211,541.75
0.0,2794.14575,541.875
0.0,2794.12988,542.0
0.0,2794.11328,542.125
0.0,2794.09644,542.25
0.0,2794.07959,542.375
0.0,2794.06201,542.5
0.0,2794.04517,542.625
0.0,2794.02832,542.75
0.0,2794.01196,542.875
0.0,2793.99561,543.0
0.0,2793.979,543.125
0.0,2793.96289,543.25
0.0,2793.94629,543.375
0.0,2793.92969,543.5
0.0,2793.91309,543.625
0.0,2793.89624,543.75
0.0,2793.87988,543.875
0.0,2793.86353,544.0
0.0,2793.84668,544.125
0.0,2793.83032,544.25
0.0,2793.81372,544.375
0.0,2793.79712,544.5
0.0,2793.78076,544.625
0.0,2793.76465,544.75
0.0,2793.74902,544.875
0.0,2793.73315,545.0
0.0,2793.7168,545.125
0.0,2793.69995,545.25
0.0,2793.68262,545.375
0.0,2793.66479,545.5
0.0,2793.64746,545.625
0.0,2793.63062,545.75
0.0,2793.61426,545.875
0.0,2793.59839,546.0
0.0,2793.58301,546.125
0.0,2793.56714,546.25
0.0,2793.55127,546.375
0.0,2793.53516,546.5
0.0,2793.51904,546.625
0.0,2793.50244,546.75
0.0,2793.48608,546.875
0.0,2793.46899,547.0
0.0,2793.45239,547.125
0.0,2793.43604,547.25
0.0,2793.41968,547.375
0.0,2793.40381,547.5
0.0,2793.3877,547.625
0.0,2793.37109,547.75
0.0,2793.35474,547.875
0.0,2793.33838,548.0
0.0,2793.32178,548.125
0.0,2793.30469,548.25
0.0,2793.28809,548.375
0.0,2793.27173,548.5
0.0,2793.25586,548.625
0.0,2793.24023,548.75
0.0,2793.22461,548.875
0.0,2793.20874,549.0
0.0,2793.19238,549.125
0.0,2793.17578,549.25
0.0,2793.15918,549.375
0.0,2793.14233,549.5
0.0,2793.12598,549.625
0.0,2793.10986,549.75
0.0,2793.09399,549.875
0.0,2793.07812,550.0
0.0,2793.06226,550.125
0.0,2793.04639,550.25
0.0,2793.03027,550.375
0.0,2793.01392,550.5
0.0,2792.99756,550.625
0.0,2792.9812,550.75
0.0,2792.96509,550.875
0.0,2792.94873,551.0
0.0,2792.93262,551.125
0.0,2792.9165,551.25
0.0,2792.90088,551.375
0.0,2792.88525,551.5
0.0,2792.86963,551.625
0.0,2792.85376,551.75
0.0,2792.8374,551.875
0.0,2792.82104,552.0
0.0,2792.80469,552.125
0.0,2792.78833,552.25
0.0,2792.77246,552.375
0.0,2792.75635,552.5
0.0,2792.74048,552.625
0.0,2792.72485,552.75
0.0,2792.70923,552.875
0.0,2792.69336,553.0
0.0,2792.67725,553.125
0.0,2792.66113,553.25
0.0,2792.64502,553.375
0.0,2792.62915,553.5
0.0,2792.61377,553.625
0.0,2792.59839,553.75
0.0,2792.58301,553.875
0.0,2792.56738,554.0
0.0,2792.55127,554.125
0.0,2792.5354,554.25
0.0,2792.51953,554.375
0.0,2792.50391,554.5
0.0,2792.48828,554.625
0.0,2792.4729,554.75
0.0,2792.45752,554.875
0.0,2792.44189,555.0
0.0,2792.42578,555.125
0.0,2792.40991,555.25
0.0,2792.39355,555.375
0.0,2792.37793,555.5
0.0,2792.36182,555.625
0.0,2792.34619,555.75
0.0,2792.33032,555.875
0.0,2792.31445,556.0
0.0,2792.29883,556.125
0.0,2792.28345,556.25
0.0,2792.26807,556.375
0.0,2792.25317,556.5
0.0,2792.23779,556.625
0.0,2792.22217,556.75
0.0,2792.20605,556.875
0.0,2792.19019,557.0
0.0,2792.17456,557.125
0.0,2792.15918,557.25
0.0,2792.14404,557.375
0.0,2792.12842,557.5
0.0,2792.11279,557.625
0.0,2792.09717,557.75
0.0,2792.08105,557.875
0.0,2792.06543,558.0
0.0,2792.05005,558.125
0.0,2792.03467,558.25
0.0,2792.01904,558.375
0.0,2792.00342,558.5
0.0,2791.9873,558.625
0.0,2791.97119,558.75
0.0,2791.95557,558.875
0.0,2791.93994,559.0
0.0,2791.92456,559.125
0.0,2791.90942,559.25
0.0,2791.89404,559.375
0.0,2791.87866,559.5
0.0,2791.86304,559.625
0.0,2791.84717,559.75
0.0,2791.83154,559.875
0.0,2791.81567,560.0
0.0,2791.80029,560.125
0.0,2791.78467,560.25
0.0,2791.76855,560.375
0.0,2791.75293,560.5
0.0,2791.73755,560.625
0.0,2791.72241,560.75
0.0,2791.70752,560.875
0.0,2791.69263,561.0
