"ghostRank","totalDisplacement:0","totalDisplacement:1","totalDisplacement:2","mass","externalForce:0","externalForce:1","externalForce:2","poromechanicsSolver_totalDisplacement_dofIndex","rockPerm_permeability:0","rockPerm_permeability:1","rockPerm_permeability:2","rockPorosity_referencePorosity","rockPorosity_porosity","rock_stress:0","rock_stress:1","rock_stress:2","rock_stress:3","rock_stress:4","rock_stress:5","water_density","temperature","pressure","elementVolume","deltaPressure","elementCenter:0","elementCenter:1","elementCenter:2","poromechanicsSolver_primaryVariables_dofIndex","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
-2,0.29222,0.077984,5.7051e-31,8.4535e+07,0,0,0,3448,1e-18,1e-18,1e-18,0.3,0.3,-3.4645e+07,-3.2387e+07,-2.8504e+07,-3.3822e-08,7.505e-08,1.6937e+06,1007.3,0,3.5022e+07,56497,22377,-0.41362,-10.256,1500,95723,1,360.26,-6.828,-12,2000
-2,0.29254,0.074893,5.6391e-31,8.4522e+07,0,0,0,3452,1e-18,1e-18,1e-18,0.3,0.3,-3.4496e+07,-3.2526e+07,-2.8503e+07,-3.404e-08,7.5662e-08,1.9374e+06,1007.3,0,3.5016e+07,56663,15725,-6.3194,-20.513,1500,95725,1,367.19,-10.292,-18,2000
-2,0.29277,0.071798,0,8.4508e+07,0,0,0,3455,1e-18,1e-18,1e-18,0.3,0.3,-3.4424e+07,-3.2594e+07,-2.8502e+07,-3.5401e-08,7.5414e-08,2.056e+06,1007.3,0,3.5012e+07,56747,12459,-9.2723,-25.641,1500,95726,1,374.12,-13.756,-24,2000
-2,0.29293,0.068701,5.5081e-31,8.4495e+07,0,0,0,3458,1e-18,1e-18,1e-18,0.3,0.3,-3.4351e+07,-3.2661e+07,-2.8502e+07,-3.6388e-08,7.5697e-08,2.173e+06,1007.3,0,3.5009e+07,56830,9231.1,-12.225,-30.769,1500,95727,1,381.05,-17.22,-30,2000
-2,0.29301,0.065602,5.4426e-31,8.4481e+07,0,0,0,3461,1e-18,1e-18,1e-18,0.3,0.3,-3.4279e+07,-3.2729e+07,-2.8501e+07,-3.7e-08,7.5977e-08,2.2886e+06,1007.3,0,3.5006e+07,56914,6041.1,-15.178,-35.897,1500,95728,1,387.98,-20.684,-36,2000
-2,0.29301,0.0625,0,8.4468e+07,0,0,0,3465,1e-18,1e-18,1e-18,0.3,0.3,-3.4208e+07,-3.2796e+07,-2.85e+07,-3.8456e-08,7.6582e-08,2.4032e+06,1007.3,0,3.5003e+07,56997,2887.3,-18.131,-41.026,1500,95729,1,394.9,-24.148,-42,2000
-2,0.29293,0.059396,0,8.4454e+07,0,0,0,3468,1e-18,1e-18,1e-18,0.3,0.3,-3.4136e+07,-3.2863e+07,-2.8499e+07,-4.006e-08,7.6841e-08,2.5171e+06,1007.3,0,3.5e+07,57080,-231.2,-21.084,-46.154,1500,95730,1,401.83,-27.612,-48,2000
-2,0.29278,0.05629,5.2484e-31,8.4441e+07,0,0,0,3471,1e-18,1e-18,1e-18,0.3,0.3,-3.3992e+07,-3.2998e+07,-2.8498e+07,-4.1514e-08,7.7375e-08,2.7438e+06,1007.3,0,3.4994e+07,57247,-6367.1,-26.99,-56.41,1500,95732,1,408.76,-31.076,-54,2000
-2,0.29255,0.053182,0,8.4427e+07,0,0,0,3474,1e-18,1e-18,1e-18,0.3,0.3,-3.3919e+07,-3.3066e+07,-2.8497e+07,-4.25e-08,7.8054e-08,2.8572e+06,1007.3,0,3.4991e+07,57331,-9386.8,-29.943,-61.538,1500,95733,1,415.69,-34.54,-60,2000
-2,0.29223,0.050072,0,8.4414e+07,0,0,0,3478,1e-18,1e-18,1e-18,0.3,0.3,-3.3846e+07,-3.3135e+07,-2.8497e+07,-4.3088e-08,7.8368e-08,2.971e+06,1007.3,0,3.4988e+07,57414,-12376,-32.895,-66.667,1500,95734,1,422.62,-38.004,-66,2000
-2,0.29184,0.04696,5.0525e-31,8.4401e+07,0,0,0,3481,1e-18,1e-18,1e-18,0.3,0.3,-3.3772e+07,-3.3205e+07,-2.8496e+07,-4.3363e-08,7.8006e-08,3.0856e+06,1007.3,0,3.4985e+07,57497,-15335,-35.848,-71.795,1500,95735,1,429.55,-41.468,-72,2000
-2,0.29138,0.043847,0,8.4387e+07,0,0,0,3484,1e-18,1e-18,1e-18,0.3,0.3,-3.3697e+07,-3.3275e+07,-2.8496e+07,-4.3835e-08,7.8414e-08,3.2011e+06,1007.3,0,3.4982e+07,57581,-18267,-38.801,-76.923,1500,95736,1,436.47,-44.932,-78,2000
-2,0.29083,0.040732,0,8.4374e+07,0,0,0,3487,1e-18,1e-18,1e-18,0.3,0.3,-3.3621e+07,-3.3347e+07,-2.8495e+07,-4.4775e-08,7.9213e-08,3.3179e+06,1007.3,0,3.4979e+07,57664,-21172,-41.754,-82.051,1500,95737,1,443.4,-48.396,-84,2000
-2,0.2902,0.037615,0,8.436e+07,0,0,0,3490,1e-18,1e-18,1e-18,0.3,0.3,-3.3464e+07,-3.3496e+07,-2.8494e+07,-4.6263e-08,8.0783e-08,3.5567e+06,1007.3,0,3.4973e+07,57831,-26909,-47.66,-92.308,1500,95739,1,450.33,-51.86,-90,2000
-2,0.28948,0.034496,-4.7817e-31,8.1308e+07,0,0,0,2747,1e-18,1e-18,1e-18,0.3,0.3,-3.3383e+07,-3.3573e+07,-2.8493e+07,-4.7678e-08,8.1417e-08,3.6795e+06,1007.3,0,3.497e+07,57914,-29750,-50.613,-97.436,1500,95740,1,457.26,-55.324,-96,2000
-2,0.28867,0.031377,0,6.2509e+07,0,0,0,2219,1e-18,1e-18,1e-18,0.3,0.3,-3.3314e+07,-3.3639e+07,-2.8493e+07,-4.847e-08,8.2124e-08,3.7841e+06,1007.3,0,3.4968e+07,38989,-32033,-53.082,-101.72,1500,83648,1,464.19,-58.788,-102,2000
-2,0.28778,0.028256,-4.6451e-31,5.6698e+07,0,0,0,3756,1e-18,1e-18,1e-18,0.3,0.3,-3.3198e+07,-3.3749e+07,-2.8492e+07,-5.0277e-08,8.3018e-08,3.9574e+06,1007.3,0,3.4964e+07,39065,-35788,-57.053,-108.62,1500,83650,1,471.11,-62.252,-108,2000
-2,0.28679,0.025134,0,5.6689e+07,0,0,0,3761,1e-18,1e-18,1e-18,0.3,0.3,-3.3077e+07,-3.3864e+07,-2.8491e+07,-5.2456e-08,8.4021e-08,4.1377e+06,1007.3,0,3.496e+07,39140,-39525,-61.024,-115.52,1500,83652,1,478.04,-65.716,-114,2000
-2,0.28571,0.022011,4.5081e-31,5.668e+07,0,0,0,3765,1e-18,1e-18,1e-18,0.3,0.3,-3.3014e+07,-3.3924e+07,-2.849e+07,-5.2566e-08,8.4682e-08,4.231e+06,1007.3,0,3.4959e+07,39178,-41387,-63.01,-118.97,1500,83653,1,484.97,-69.18,-120,2000
-2,0.28452,0.018887,0,5.6671e+07,0,0,0,3770,1e-18,1e-18,1e-18,0.3,0.3,-3.2883e+07,-3.4051e+07,-2.849e+07,-5.346e-08,8.6201e-08,4.425e+06,1007.3,0,3.4955e+07,39254,-45109,-66.981,-125.86,1500,83655,1,491.9,-72.644,-126,2000
-2,0.28322,0.015763,0,5.6662e+07,0,0,0,3774,1e-18,1e-18,1e-18,0.3,0.3,-3.2742e+07,-3.4186e+07,-2.8489e+07,-5.5326e-08,8.6862e-08,4.6307e+06,1007.3,0,3.4951e+07,39329,-48842,-70.952,-132.76,1500,83657,1,498.83,-76.108,-132,2000
-2,0.28181,0.012637,0,5.6653e+07,0,0,0,3779,1e-18,1e-18,1e-18,0.3,0.3,-3.259e+07,-3.4332e+07,-2.8488e+07,-5.6429e-08,8.8539e-08,4.8508e+06,1007.3,0,3.4947e+07,39404,-52615,-74.923,-139.66,1500,83659,1,505.76,-79.572,-138,2000
-2,0.28027,0.0095117,0,5.6644e+07,0,0,0,3783,1e-18,1e-18,1e-18,0.3,0.3,-3.2509e+07,-3.4411e+07,-2.8488e+07,-5.689e-08,8.9434e-08,4.9675e+06,1007.3,0,3.4945e+07,39442,-54531,-76.909,-143.1,1500,83660,1,512.68,-83.036,-144,2000
-2,0.27859,0.0063857,0,5.6635e+07,0,0,0,3788,1e-18,1e-18,1e-18,0.3,0.3,-3.2334e+07,-3.458e+07,-2.8487e+07,-5.7053e-08,9.0227e-08,5.2166e+06,1007.3,0,3.4942e+07,39518,-58466,-80.88,-150,1500,83662,1,519.61,-86.5,-150,2000
-2,0.27677,0.0032597,0,5.6626e+07,0,0,0,3792,1e-18,1e-18,1e-18,0.3,0.3,-3.2137e+07,-3.477e+07,-2.8486e+07,-5.6681e-08,9.1243e-08,5.4921e+06,1007.3,0,3.4937e+07,39593,-62651,-84.851,-156.9,1500,83664,1,526.54,-89.964,-156,2000
-2,0.27478,0.00013372,0,5.6617e+07,0,0,0,3797,1e-18,1e-18,1e-18,0.3,0.3,-3.2029e+07,-3.4876e+07,-2.8485e+07,-5.7006e-08,9.1704e-08,5.6422e+06,1007.3,0,3.4935e+07,39631,-64905,-86.837,-160.34,1500,83665,1,533.47,-93.428,-162,2000
-2,0.27259,-0.0029916,0,5.6609e+07,0,0,0,3801,1e-18,1e-18,1e-18,0.3,0.3,-3.1783e+07,-3.5114e+07,-2.8484e+07,-5.7578e-08,9.1552e-08,5.9743e+06,1007.3,0,3.493e+07,39706,-70020,-90.808,-167.24,1500,83667,1,540.4,-96.892,-168,2000
-2,0.27018,-0.0061157,-3.8267e-31,5.66e+07,0,0,0,3806,1e-18,1e-18,1e-18,0.3,0.3,-3.1486e+07,-3.5401e+07,-2.8483e+07,-5.7749e-08,9.2855e-08,6.3637e+06,1007.3,0,3.4923e+07,39782,-76802,-94.779,-174.14,1500,83669,1,547.32,-100.36,-174,2000
-2,0.26751,-0.0092375,0,5.6591e+07,0,0,0,3810,1e-18,1e-18,1e-18,0.3,0.30001,-3.1102e+07,-3.5769e+07,-2.848e+07,-5.8016e-08,9.4825e-08,6.8394e+06,1007.3,0,3.4912e+07,39857,-88135,-98.75,-181.03,1500,83671,1,554.25,-103.82,-180,2000
-2,0.26448,-0.012355,0,5.6582e+07,0,0,0,3814,1e-18,1e-18,1e-18,0.3,0.30001,-3.0855e+07,-3.6e+07,-2.8478e+07,-5.7896e-08,9.515e-08,7.1261e+06,1007.3,0,3.4902e+07,39895,-98343,-100.74,-184.48,1500,83672,1,561.18,-107.28,-186,2000
-2,0.26091,-0.015463,3.5867e-31,5.6573e+07,0,0,0,3819,1e-18,1e-18,1e-18,0.3,0.30001,-3.013e+07,-3.6639e+07,-2.8465e+07,-5.7281e-08,9.5229e-08,7.87e+06,1007.3,0,3.4842e+07,39970,-1.5754e+05,-104.71,-191.38,1500,83674,1,568.11,-110.75,-192,2000
-2,0.25613,-0.018516,-3.5049e-31,8.0317e+07,0,0,0,2264,1e-18,1e-18,1e-18,0.3,0.30005,-2.7942e+07,-3.7908e+07,-2.8327e+07,-5.6922e-08,9.6138e-08,9.0703e+06,1007.2,0,3.4212e+07,40046,-7.8777e+05,-108.68,-198.28,1500,83676,1,575.04,-114.21,-198,2000
